fname,sentence,LOC
pr8017_64,23,israel
pr8017_64,26,europa
pr8017_64,30,jerusalem
pr8017_64,33,jerusalem
pr8017_64,47,de guds ord
pr8017_64,47,bethlehem
pr8018_64,1,danmark
pr8018_64,20,betlehem
pr8018_64,20,betlehem
pr8018_64,60,bethlehem
pr8018_64,61,vilden sky
pr8018_64,61,jord
pr8019_64,24,pins
pr8019_64,31,betlehem
pr8019_64,70,magtens højborg
pr8019_64,70,rom
pr8019_64,70,syri
pr8019_64,70,judæa
pr8019_64,70,bethlehem
pr8019_64,71,rom
pr8019_64,76,gudebarn
pr8020_64,0,pastoralseminari
pr8020_64,21,jerusalem
pr8020_64,27,rønbjerg plejecent
pr8020_64,27,skive by
pr8021_64,10,fasan
pr8021_64,27,jord
pr8021_64,31,pins
pr8021_64,41,jerusalem
pr8021_64,46,estvadrønbjerg
pr8021_64,46,skiv
pr8022_64,10,golgata
pr8022_64,11,jerusalem
pr8022_64,11,golgata
pr8022_64,42,jord
pr8024_64,10,jord
pr8025_64,1,egypt
pr8025_64,1,det forjættede land
pr8025_64,11,kirkeår
pr8025_64,16,herrens mark
pr8026_64,14,jerusalem
pr8026_64,23,de guds ord
pr8026_64,23,bethlehem
pr8027_64,22,lands og verdensplan
pr8028_64,32,jord
pr8028_64,35,paradis
pr8029_64,30,galilæa
pr8029_64,49,galilæa
pr8030_64,2,jord
pr8030_64,9,paris
pr8031_64,0,det gamle testament
pr8031_64,34,kirkeår
pr8031_64,48,israel
pr8031_64,52,krogsdal
pr8031_64,53,jord
pr8032_64,2,kirkeskib
pr8032_64,15,israel
pr8032_64,15,egypt
pr8032_64,40,jerusalem
pr8033_64,26,den gode jord
pr8034_64,6,flyndersø
pr8034_64,12,trinitatis søndag
pr8034_64,28,ny i dåb
pr8035_64,6,flyndersø
pr8035_64,12,trinitatis søndag
pr8035_64,24,ægypt
pr8036_64,23,bibl
pr8036_64,26,kors
pr8036_64,29,rønbjerg
pr8036_64,35,danmark
pr8037_64,2,jord
pr8038_64,8,synagog
pr8038_64,8,nazar
pr8038_64,36,israel
pr8040_64,18,jerusalem
pr8040_64,26,jerusalem
pr8040_64,39,kirkeår
pr8041_64,1,paradis
pr8042_64,46,paradis
pr8042_64,46,sodoma
pr8042_64,46,gomorra
pr8042_64,54,jerusalem
pr8043_64,1,jerusalem
pr8043_64,7,danmark
pr8044_64,0,jord
pr8044_64,4,jord
pr8044_64,8,jerusalem
pr8044_64,12,herrens navn
pr8044_64,32,kina
pr8044_64,33,syri
pr8044_64,34,danmark
pr8044_64,67,liby
pr8044_64,67,afghanistan
pr8045_64,52,israel
pr8046_64,0,hannukah
pr8046_64,12,alp
pr8046_64,13,de grønne eng
pr8048_64,0,caribi
pr8048_64,44,syri
pr8049_64,0,danmark
pr8049_64,1,danmark
pr8049_64,15,jerusalem
pr8049_64,16,isajs stub
pr8049_64,24,danmark
pr8051_64,20,jord
pr8051_64,21,paradis
pr8051_64,21,jord
pr8054_64,23,udland
pr8055_64,14,rand
pr8055_64,26,rand
pr8055_64,38,estvad
pr8056_64,2,jerusalem
pr8056_64,7,mamrelund
pr8056_64,27,israel
pr8058_64,4,paradis
pr8059_64,28,bibl
pr8060_64,8,pins
pr8061_64,6,sct
pr8061_64,32,åben gad
pr8061_64,34,orlando
pr8061_64,58,sydafrika
pr8062_64,1,johannesevangeli
pr8062_64,28,jordanflod
pr8063_64,14,vesterhav
pr8064_64,1,pins
pr8065_64,8,pins
pr8065_64,44,rønbjerg by
pr8065_64,44,estvadrønbjerg sogn
pr8066_64,0,roskilde domkirk
pr8066_64,0,trinitatis
pr8067_64,25,jerusalem
pr8067_64,26,efeso
pr8067_64,27,skiv
pr8067_64,27,estvad
pr8067_64,27,rønbjerg
pr8067_64,33,jord
pr8068_64,42,kapernaum
pr8068_64,42,sodoma
pr8068_64,64,det gamle testament
pr8069_64,9,kirkeår
pr8069_64,66,kors
pr8071_64,5,danmark
pr8071_64,16,kors
pr8073_64,3,betesdas dam
pr8073_64,22,det gamle testament
pr8073_64,24,betesda
pr8073_64,33,betesda
pr8075_64,14,paradis
pr8075_64,16,de dødes land
pr8075_64,38,jord
pr8075_64,38,de levendes land
pr8078_64,5,rønbjerg
pr8078_64,15,estvadrønbjerg
pr8078_64,18,flyndersøkor
pr8078_64,19,usa
pr8078_64,19,mexico
pr8078_64,19,australi
pr8078_64,50,nathanael
pr8079_64,3,sver
pr8079_64,3,estvad
pr8079_64,7,estvadrønbjerg
pr8079_64,8,trinitatis
pr8080_64,2,rønbjerg
pr8080_64,51,siloa
pr8080_64,52,siloa
pr8080_64,66,kirke og kulturug
pr8080_64,66,estvad
pr8080_64,66,rønbjerg
pr8081_64,18,jerusalem
pr8081_64,21,estvad kirk
pr8081_64,21,jerusalem
pr8081_64,21,jerusalem
pr8082_64,0,det gamle kirkeår
pr8082_64,23,kirkeår
pr8083_64,4,putin
pr8083_64,4,rusland
pr8083_64,11,jord
pr8083_64,12,sodoma
pr8083_64,12,gomorra
pr8084_64,18,trinititatis
pr8085_64,30,jord
pr8085_64,43,estvadrønbjerg sogn
pr8087_64,0,sver
pr8087_64,13,sver
pr8087_64,40,middelhav
pr8088_64,16,thailand
pr8089_64,5,kors
pr8089_64,7,betlehem
pr8090_64,0,jord
pr8090_64,4,jord
pr8090_64,15,toledo
pr8090_64,15,spani
pr8090_64,21,tyrki
pr8090_64,23,spani
pr8090_64,24,spani
pr8090_64,27,toledo
pr8090_64,28,det fjerne land
pr8090_64,43,bethlehem
pr8090_64,44,bethlehem
pr8091_64,16,det gamle testament
pr8091_64,29,den klare himmel
pr8092_64,11,bruxel
pr8092_64,22,kirkeår
pr8095_64,46,nørregad
pr8096_64,21,jord
pr8096_64,42,rig
pr8097_64,56,jord
pr8097_64,72,rig
pr8098_64,18,betania
pr8098_64,18,jerusalem
pr8100_64,32,jord
pr8103_64,0,us
pr8103_64,10,det gaml
pr8104_64,7,london
pr8104_64,9,london
pr8104_64,27,us
pr8104_64,41,det gaml
pr8105_64,2,trinitatis søndag
pr8105_64,37,jord
pr8106_65,1,galilæa
pr8106_65,14,jerusalem
pr8106_65,60,jord
pr8107_65,5,kæreteng
pr8107_65,25,jerusalem
pr8107_65,25,tempelplads
pr8107_65,69,danmark
pr8108_65,62,betlehem
pr8108_65,62,galilæa
pr8108_65,62,samaria
pr8108_65,64,jerusalem
pr8109_65,0,bethlehem
pr8109_65,4,syri
pr8109_65,18,jord
pr8109_65,87,bethlehem julenat
pr8109_65,89,betlehem
pr8109_65,89,palæstina
pr8109_65,90,betlehem
pr8109_65,93,palæstina
pr8109_65,96,betlehem
pr8109_65,99,betlehem
pr8110_65,0,jerusalem
pr8110_65,7,aarhus
pr8110_65,20,judæa
pr8110_65,23,vest
pr8110_65,23,usa
pr8110_65,23,vest
pr8110_65,24,mellemøst
pr8110_65,34,jord
pr8110_65,49,vamdruphjarup
pr8111_65,5,iran
pr8111_65,18,vest
pr8112_65,14,østerland
pr8112_65,14,judas land
pr8112_65,16,betlehem
pr8112_65,24,jord
pr8112_65,25,betlehem
pr8112_65,50,betlehem
pr8113_65,28,jord
pr8113_65,29,israel
pr8114_65,7,betlehem
pr8114_65,8,betlehem
pr8114_65,8,øst
pr8114_65,15,østerland
pr8114_65,35,betlehem
pr8114_65,44,østerland
pr8114_65,44,betlehem
pr8115_65,23,paradisets hav
pr8115_65,38,paradis
pr8115_65,39,paradis
pr8117_65,0,råbjerg mil
pr8117_65,1,death valley
pr8117_65,1,californi
pr8117_65,5,death valley
pr8117_65,12,death valley
pr8117_65,13,ørken
pr8117_65,13,ørken
pr8117_65,14,israel
pr8117_65,14,himmel
pr8117_65,18,ørken
pr8117_65,20,egypt
pr8117_65,20,mellemøst
pr8117_65,22,ørken
pr8117_65,65,den ægyptiske ørk
pr8119_65,5,jord
pr8120_65,3,egypt
pr8120_65,5,det jødiske folk
pr8120_65,5,egypt
pr8120_65,19,jord
pr8120_65,33,jerusalem
pr8120_65,47,egypt
pr8120_65,48,egypt
pr8121_65,0,palæstina
pr8121_65,0,palæstina
pr8121_65,1,palæstina
pr8121_65,2,israel
pr8121_65,4,israel
pr8121_65,11,israel
pr8121_65,15,golan højd
pr8121_65,51,palæstina
pr8122_65,26,jord
pr8122_65,28,jord
pr8122_65,48,jord
pr8122_65,57,jord
pr8123_65,1,vamdrup
pr8123_65,2,vamdrup
pr8123_65,65,damaskus
pr8123_65,79,odd
pr8124_65,2,hjarup
pr8124_65,2,hjarup
pr8124_65,4,danmark
pr8124_65,22,jord
pr8124_65,23,jord
pr8124_65,28,jord
pr8124_65,38,den egentlige himmelfart
pr8124_65,42,lukasevangli
pr8124_65,44,jord
pr8124_65,56,markus
pr8124_65,61,den kristne kirk
pr8124_65,63,jord
pr8124_65,71,himmel
pr8124_65,71,jord
pr8124_65,72,jord
pr8125_65,0,det hellige land
pr8125_65,0,israel
pr8125_65,2,israel
pr8125_65,3,israel
pr8125_65,3,betlehem
pr8125_65,3,gravkirk
pr8125_65,3,genesaret sø
pr8125_65,4,danmark
pr8125_65,6,syri
pr8125_65,7,syri
pr8125_65,8,hjemland
pr8125_65,8,syri
pr8125_65,9,israel
pr8125_65,9,danmark
pr8125_65,9,syri
pr8125_65,22,afghanistan
pr8125_65,22,holland
pr8125_65,36,pinsedag
pr8125_65,46,jord
pr8125_65,67,israel
pr8125_65,67,danmark
pr8125_65,67,syri
pr8126_65,6,det gamle testament
pr8126_65,19,jord
pr8126_65,47,rig
pr8127_65,38,kors
pr8128_65,63,sydafrika
pr8128_65,84,jord
pr8129_65,5,palæstina
pr8129_65,40,hedningeland 
pr8129_65,40,dekapoli
pr8129_65,41,galilæa
pr8129_65,41,dekapolis
pr8129_65,41,vejl
pr8129_65,41,århus
pr8129_65,41,herning
pr8129_65,42,hedningeland
pr8129_65,46,hedningeland
pr8129_65,47,israel
pr8129_65,69,københavns domkirk
pr8131_65,5,danmark
pr8131_65,32,jord
pr8132_65,2,england
pr8132_65,8,bush
pr8132_65,10,england
pr8132_65,22,betlehem
pr8132_65,54,betlehem
pr8132_65,54,jord
pr8132_65,94,england
pr8133_65,56,holstebro
pr8134_65,91,tyrki
pr8134_65,91,israel
pr8136_65,0,afrika
pr8136_65,0,afrika
pr8136_65,0,mbeya
pr8136_65,0,tanzania
pr8136_65,7,mbeya
pr8136_65,12,tanzania
pr8136_65,100,afrika
pr8137_65,35,israel
pr8138_65,53,galilæa
pr8138_65,57,galilæa
pr8138_65,57,genesaret sø
pr8138_65,59,galilæa
pr8138_65,93,tilgivelsen hav
pr8138_65,97,galilæa
pr8139_65,1,usa
pr8139_65,2,denv
pr8139_65,82,galilæa
pr8139_65,82,galilæa
pr8139_65,84,galilæa
pr8139_65,86,jerusalem
pr8139_65,91,galilæa
pr8139_65,92,galilæa
pr8139_65,93,galilæa
pr8139_65,95,galilæa
pr8141_65,0,kongens københavn
pr8141_65,1,amalienborg
pr8141_65,1,dronnings slot
pr8141_65,5,danmark
pr8141_65,16,magtens centrum
pr8141_65,16,jerusalem
pr8141_65,16,galilæa
pr8141_65,50,rig
pr8141_65,61,kors
pr8142_65,0,mellemøst
pr8142_65,2,afrika
pr8142_65,4,danmark
pr8142_65,33,rig
pr8142_65,36,rig
pr8142_65,38,rig
pr8142_65,39,narnia
pr8142_65,62,irak
pr8142_65,102,rig
pr8143_65,24,israel
pr8143_65,25,israel
pr8143_65,27,ninev
pr8143_65,29,ninev
pr8143_65,31,israel
pr8143_65,35,spani
pr8143_65,37,jord
pr8143_65,37,middelhav
pr8143_65,48,israels kyst
pr8143_65,49,ninev
pr8143_65,50,ninev
pr8145_65,26,toldbod
pr8146_65,12,det hellige sted
pr8146_65,68,det gamle testament
pr8147_65,21,himmer
pr8147_65,36,himmer
pr8148_65,12,syri
pr8148_65,12,irak
pr8148_65,12,vestafrika
pr8148_65,12,buku haram
pr8148_65,23,hjerndrup
pr8148_65,33,danmark
pr8148_65,36,irak
pr8148_65,38,irak
pr8148_65,40,irak
pr8148_65,41,bagdad
pr8148_65,42,irak
pr8148_65,43,bagdad
pr8148_65,46,århus
pr8148_65,49,syri
pr8148_65,50,danmark
pr8148_65,51,libanon
pr8148_65,52,syri
pr8148_65,59,danmark
pr8148_65,60,syri
pr8148_65,73,kina
pr8148_65,74,iran
pr8148_65,75,syri
pr8148_65,75,irak
pr8149_65,31,syri
pr8149_65,50,israel
pr8150_65,24,bethlehem
pr8150_65,48,jord
pr8151_65,0,grønland
pr8151_65,42,jord
pr8152_65,0,epifani
pr8152_65,11,jordanflod
pr8152_65,13,jordanflod
pr8152_65,16,jord
pr8152_65,20,østerland
pr8152_65,24,balthazar
pr8152_65,25,øst
pr8152_65,25,afrika
pr8152_65,25,europa
pr8152_65,32,judæa
pr8152_65,35,vatikan
pr8152_65,39,plan
pr8152_65,45,israel
pr8152_65,46,bethlehem
pr8152_65,50,jerusalem
pr8152_65,52,bethlehem
pr8152_65,52,bethlehem
pr8153_65,28,jerusalem
pr8153_65,29,jord
pr8153_65,29,jerusalem
pr8153_65,41,sinai bjerg
pr8153_65,45,israel
pr8153_65,45,sinai
pr8154_65,2,jord
pr8154_65,30,galilæa
pr8154_65,32,stubmark
pr8154_65,83,den gode jord
pr8155_65,7,råbjerg mil
pr8155_65,8,death valley
pr8155_65,8,californi
pr8155_65,12,death valley
pr8155_65,19,death valley
pr8155_65,20,ørken
pr8155_65,20,ørken
pr8155_65,21,israel
pr8155_65,21,himmel
pr8155_65,24,ørken
pr8155_65,26,egypt
pr8155_65,26,mellemøst
pr8155_65,28,ørken
pr8155_65,84,den ægyptiske ørk
pr8156_65,33,jerusalem
pr8156_65,35,den første kirk
pr8156_65,36,korinth
pr8156_65,60,mellemøst
pr8156_65,71,galilæa
pr8156_65,73,galilæa
pr8156_65,74,galilæa
pr8156_65,76,galilæa
pr8156_65,80,galilæa
pr8156_65,93,galilæa
pr8157_65,8,colorado
pr8157_65,34,kors
pr8158_65,32,jord
pr8158_65,76,den åbne himmel
pr8158_65,81,rom
pr8159_65,25,israel
pr8159_65,87,gudsr
pr8161_65,5,zakæus
pr8161_65,7,zakæus
pr8161_65,11,jerikovejen 
pr8161_65,20,zakæus
pr8161_65,24,zakæus
pr8163_65,75,mellemøst
pr8163_65,75,jerusalem
pr8163_65,77,den jordanske konges korteg
pr8164_65,1,jeriko
pr8164_65,21,israel
pr8166_65,18,farisæ
pr8166_65,33,løgumkloster højskol
pr8166_65,35,løgumklostersangbog
pr8166_65,36,sdr
pr8166_65,37,bjert
pr8166_65,37,kolding
pr8167_65,15,israel
pr8168_65,8,synedri
pr8168_65,15,rom
pr8168_65,29,danmark
pr8168_65,92,kejs
pr8169_65,5,kæreteng
pr8171_65,59,jord
pr8172_65,10,europa
pr8172_65,10,tyskland
pr8172_65,17,pakistan
pr8172_65,26,jord
pr8172_65,34,bethlehem
pr8172_65,37,jord
pr8173_65,6,balthazar
pr8173_65,6,melchior
pr8173_65,8,betlehem
pr8173_65,19,jord
pr8173_65,43,østerland
pr8173_65,43,betlehem
pr8173_65,59,øst
pr8173_65,62,betlehem
pr8173_65,62,øst
pr8173_65,64,balthazar
pr8173_65,65,østerland
pr8174_65,38,jord
pr8175_65,1,afrika
pr8175_65,4,afrika
pr8175_65,35,gudsr
pr8175_65,45,det guds r
pr8175_65,84,timotheus
pr8176_65,1,jerusalem
pr8176_65,2,jeriko
pr8176_65,11,storebæltsbro
pr8176_65,14,jerusalem
pr8176_65,22,getsemane hav
pr8176_65,25,jerusalem
pr8176_65,28,jeriko
pr8176_65,30,nazar
pr8176_65,39,kyri
pr8176_65,48,jeriko
pr8176_65,61,jerusalem
pr8177_65,5,mozambiqu
pr8177_65,6,mozambiqu
pr8177_65,6,mozambiqu
pr8177_65,9,mozambiqu
pr8177_65,10,verd
pr8177_65,23,mozambiqu
pr8178_65,0,afrika
pr8178_65,0,afrika
pr8178_65,0,mbeya
pr8178_65,0,tanzania
pr8178_65,7,mbeya
pr8178_65,12,tanzania
pr8178_65,17,mbeya tanzania
pr8178_65,96,lyon
pr8178_65,99,jord
pr8178_65,100,kors
pr8178_65,122,afrika
pr8179_65,66,jord
pr8180_65,22,maria magdal
pr8181_65,2,sønderjylland
pr8181_65,4,sønderjylland
pr8181_65,4,danmark
pr8181_65,9,syri
pr8181_65,11,syri
pr8181_65,14,danmark
pr8181_65,57,holocaust
pr8181_65,57,mellemøst
pr8181_65,57,vestafrika
pr8181_65,73,rom
pr8182_65,41,tvi
pr8182_65,45,tyrstrup
pr8182_65,58,rom
pr8183_65,16,jerusalem
pr8183_65,41,pins
pr8183_65,41,pins
pr8185_65,37,jord
pr8185_65,49,det himmelske hjem
pr8186_65,0,den grønne lund
pr8187_65,0,danmark
pr8187_65,13,danmark
pr8187_65,74,mattæus
pr8188_65,0,england
pr8188_65,2,esbjerg
pr8188_65,2,harwich
pr8188_65,21,england
pr8188_65,70,england
pr8188_65,71,pol
pr8188_65,71,pol
pr8188_65,71,england
pr8189_65,0,christiansfeld
pr8189_65,3,galilæa
pr8189_65,42,jordanflod
pr8189_65,84,golgata
pr8189_65,93,himmer
pr8189_65,94,altr
pr8190_65,45,betesda dam
pr8190_65,74,bethesda dam
pr8191_65,13,betesda dam
pr8191_65,29,betasda dam
pr8191_65,36,betesda dam
pr8191_65,49,betesda dam
pr8192_65,34,bethania
pr8192_65,36,bethania
pr8192_65,36,jerusalem
pr8192_65,38,jerusalem
pr8192_65,44,det evige liv
pr8192_65,48,det evige liv
pr8192_65,53,amerika
pr8193_65,7,israel
pr8194_65,0,herrens bjerg
pr8194_65,0,herrens bjerg
pr8194_65,1,jerusalem
pr8194_65,5,jerusalem
pr8194_65,7,jerusalem
pr8194_65,9,jerusalem
pr8194_65,9,jerusalem
pr8194_65,12,jerusalem
pr8194_65,16,herrens tempel
pr8194_65,21,jerusalem
pr8194_65,25,jerusalem
pr8194_65,30,kirkegang
pr8194_65,75,jord
pr8194_65,81,jord
pr8194_65,91,jerusalem
pr8195_66,11,barak
pr8196_66,3,istedgad
pr8196_66,3,københavn
pr8196_66,16,paradisets hav
pr8196_66,24,paradis
pr8196_66,25,paradis
pr8196_66,41,paradis
pr8196_66,41,jord
pr8196_66,57,paradis
pr8198_66,16,jord
pr8198_66,51,himmer
pr8198_66,51,jord
pr8199_66,22,nazar
pr8199_66,25,jerusalem
pr8199_66,32,israel
pr8199_66,32,romer
pr8199_66,33,israel
pr8199_66,34,jerusalem
pr8199_66,45,jord
pr8199_66,55,det evige himmelske konger
pr8201_66,5,lønneberg
pr8201_66,7,kathold
pr8201_66,12,hønsehus
pr8201_66,16,bæk
pr8201_66,74,golgata
pr8201_66,74,kors
pr8202_66,37,jord
pr8203_66,5,sver
pr8203_66,6,småland
pr8204_66,8,københavns domkirk
pr8204_66,26,norg
pr8205_66,2,israel
pr8205_66,27,narnia
pr8205_66,28,narnia
pr8205_66,29,narnia
pr8206_66,15,tuse kirk
pr8206_66,16,bibl
pr8206_66,20,tus
pr8207_66,15,jerusalem
pr8207_66,16,israel
pr8207_66,18,jerusalem
pr8207_66,19,jerusalem
pr8207_66,24,jerusalem
pr8207_66,49,den hellige almindelige kirk
pr8208_66,56,nazar
pr8209_66,11,det gamle testament
pr8209_66,12,ninev
pr8209_66,20,hval
pr8209_66,21,ninev
pr8209_66,36,ninev
pr8210_66,0,søstrup
pr8210_66,1,sasserupvej
pr8210_66,59,getsemane hav
pr8211_66,21,betesda dam
pr8211_66,27,det gamle testament
pr8211_66,28,betesda dam
pr8211_66,60,betesda dam
pr8213_66,10,caribi
pr8214_66,4,israel
pr8214_66,20,øresund
pr8214_66,20,sver
pr8214_66,42,bibl
pr8216_66,7,kongens slot
pr8216_66,17,himmer
pr8216_66,26,himmer
pr8216_66,39,himmer
pr8217_66,6,holbæk
pr8217_66,29,himmer
pr8218_66,13,audi
pr8218_66,71,galilæa
pr8220_66,7,kristi himmelfart
pr8222_66,13,herrens mark
pr8222_66,14,betlehem
pr8222_66,17,herrens mark
pr8222_66,19,herrens mark
pr8222_66,25,herrens mark
pr8222_66,36,herrens mark
pr8222_66,37,himmer
pr8222_66,38,herrens mark
pr8222_66,38,herrens mark
pr8223_66,5,europa
pr8223_66,33,rig
pr8223_66,33,israel
pr8223_66,42,jord
pr8223_66,52,den gamle verd
pr8223_66,58,jerusalem
pr8224_66,6,jord
pr8224_66,26,babel
pr8224_66,41,jord
pr8224_66,46,jord
pr8224_66,49,jord
pr8224_66,53,pins
pr8224_66,54,jerusalem
pr8224_66,57,jerusalem
pr8224_66,61,jerusalem
pr8225_66,34,israel
pr8225_66,46,himmer
pr8225_66,47,himmer
pr8226_66,60,jord
pr8227_66,8,jerusalem
pr8228_66,8,sandjord
pr8228_66,36,den kristne kirk
pr8228_66,46,nazar
pr8230_66,30,egypt
pr8230_66,63,dishamoni
pr8233_66,15,dam
pr8233_66,31,jord
pr8233_66,50,jord
pr8236_66,20,synagog
pr8236_66,34,israel
pr8236_66,37,nazarets synagog
pr8236_66,54,nazar
pr8236_66,57,nazar
pr8237_66,5,det gamle testament
pr8239_66,1,det nye testament
pr8239_66,7,galilæa
pr8241_66,15,det gamle testament
pr8241_66,16,kanaan
pr8241_66,17,det gamle testament
pr8243_66,13,himmer
pr8243_66,40,betlehem
pr8243_66,42,paradis
pr8243_66,52,jord
pr8244_66,7,verd
pr8244_66,8,israel
pr8244_66,26,jerusalem
pr8245_66,18,nørre jernløs
pr8246_66,60,zion
pr8247_66,21,efeso
pr8250_66,12,rib
pr8251_66,8,bibel
pr8252_66,66,golgata
pr8254_66,1,jerusalem
pr8254_66,6,jerusalem
pr8254_66,7,jerusalem
pr8254_66,10,jerusalem
pr8254_66,12,israel
pr8254_66,14,jerusalem
pr8254_66,17,det allerhel
pr8255_66,8,europa
pr8255_66,10,afrika
pr8255_66,10,middelhav
pr8255_66,13,afrika
pr8255_66,13,middelhavskyst
pr8255_66,13,europa
pr8255_66,23,middelhav
pr8255_66,24,itali
pr8255_66,42,herberg
pr8256_66,26,jord
pr8257_66,9,det runde vær
pr8257_66,20,israel
pr8257_66,20,israel
pr8257_66,25,israel
pr8257_66,37,øresund
pr8257_66,37,sver
pr8257_66,51,toldbod
pr8258_66,2,jød
pr8259_66,17,egypt
pr8259_66,20,det gamle testament
pr8259_66,21,assissi
pr8259_66,21,itali
pr8261_66,3,danmark
pr8262_66,2,tveje merløse kirk
pr8263_66,41,ørkn
pr8263_66,46,jordanflod
pr8264_66,23,nazareth
pr8264_66,45,jerusalem
pr8265_66,38,jord
pr8265_66,51,jord
pr8266_66,1,egypt
pr8266_66,1,betlehem
pr8266_66,4,det gamle testament
pr8266_66,5,egypt
pr8266_66,6,nil
pr8266_66,8,nil
pr8266_66,10,betlehem
pr8266_66,11,israel
pr8266_66,11,egypt
pr8266_66,12,israel
pr8266_66,36,betlehem
pr8266_66,40,betlehem
pr8266_66,42,betlehem
pr8267_66,6,brasili
pr8267_66,20,pins
pr8267_66,23,jerusalem
pr8267_66,45,jerusalem
pr8268_66,31,paradis
pr8268_66,32,jerusalem
pr8268_66,40,jerusalem
pr8269_66,31,paradis
pr8269_66,32,jerusalem
pr8269_66,40,jerusalem
pr8271_66,2,det gamle testament
pr8271_66,34,jord
pr8272_66,3,katholt
pr8272_66,5,katholt
pr8272_66,15,katholt
pr8272_66,24,katholt
pr8272_66,30,katholt
pr8272_66,31,katholt
pr8272_66,44,det gamle testament
pr8272_66,49,det gamle testament
pr8272_66,62,tiberias sø
pr8272_66,62,galilæa
pr8273_66,4,jordens dyb
pr8273_66,38,jord
pr8273_66,40,pins
pr8273_66,41,jerusalem
pr8273_66,44,jerusalem
pr8273_66,48,jerusalem
pr8274_66,0,kirkeår
pr8274_66,48,galilæa
pr8274_66,61,galilæa
pr8275_66,15,paradisets hav
pr8275_66,19,paradis
pr8275_66,33,betlehem
pr8277_66,14,himmer
pr8277_66,20,himmer
pr8277_66,22,himmer
pr8277_66,31,himmer
pr8277_66,32,himmer
pr8277_66,35,himmer
pr8277_66,57,himmer
pr8278_66,11,edens hav
pr8278_66,18,getsemane hav
pr8278_66,31,mellemøst
pr8278_66,37,paradisets hav
pr8278_66,37,jord
pr8279_66,0,kirkeår
pr8279_66,4,studiebibliotek
pr8279_66,24,jord
pr8280_66,29,israel
pr8280_66,53,himmer
pr8281_66,1,odense kommun
pr8281_66,6,pins
pr8281_66,8,pins
pr8281_66,13,trinitatis
pr8281_66,17,jord
pr8281_66,17,paradis
pr8281_66,21,paradis
pr8281_66,25,paradis
pr8281_66,29,skt
pr8281_66,33,skt
pr8281_66,45,paradis
pr8281_66,57,skt
pr8281_66,61,jord
pr8282_66,20,sdr
pr8282_66,21,jernløs
pr8283_66,37,golgata
pr8284_66,23,kirkeår
pr8284_66,26,kirkeår
pr8286_66,45,danmark
pr8287_66,16,den himmelske opslagstavl
pr8287_66,58,jord
pr8287_66,61,jord
pr8287_66,63,betlehem
pr8287_66,64,østerland
pr8289_66,49,ørken
pr8289_66,52,israel
pr8291_66,23,israel
pr8291_66,41,saba
pr8291_66,45,palm
pr8291_66,47,betlehem
pr8291_66,65,egypt
pr8292_66,25,nazareth
pr8292_66,43,jerusalem
pr8295_66,8,jerusalem
pr8295_66,16,jerusalem
pr8295_66,24,jerusalem
pr8295_66,29,getsemane hav
pr8296_66,32,oliebjerg
pr8296_66,39,jerusalem
pr8296_66,46,jerusalem
pr8296_66,49,pins
pr8296_66,56,pins
pr8296_66,59,jord
pr8298_66,38,galilæa
pr8299_66,0,skt
pr8299_66,1,nikolai kirk
pr8300_66,22,esaja
pr8300_66,35,tyskland
pr8301_66,30,ørken
pr8301_66,34,betlehem
pr8301_66,46,østerland
pr8302_67,5,jerusalem
pr8302_67,9,jerusalem
pr8303_67,19,ægypt
pr8303_67,57,oldkirk
pr8304_67,9,det evige paradis
pr8304_67,28,almis
pr8304_67,42,det gamle testament
pr8304_67,46,københavn
pr8305_67,2,synagog
pr8305_67,3,nazareth
pr8305_67,7,nazareth
pr8305_67,13,nazareth
pr8305_67,16,nazareth
pr8305_67,18,nazareth
pr8305_67,19,kapernaum
pr8305_67,21,kapernaum
pr8305_67,21,kapernaum
pr8305_67,21,sodoma
pr8305_67,21,gomorra
pr8306_67,0,jordan
pr8306_67,29,øst
pr8306_67,34,japan
pr8307_67,41,pøbel
pr8307_67,49,jord
pr8308_67,10,trinitatis
pr8308_67,13,trinitatis
pr8308_67,14,trinitatis
pr8308_67,15,trinitatis
pr8309_67,4,jerusalem
pr8309_67,4,jerusalem
pr8309_67,6,jerusalem
pr8309_67,7,jerusalem
pr8309_67,9,jerusalem
pr8309_67,14,emmaus
pr8309_67,18,israel
pr8309_67,28,denne verd
pr8309_67,29,emmaus
pr8310_67,13,det gamle testament
pr8312_67,46,slot
pr8312_67,51,brullup
pr8314_67,17,kana
pr8314_67,55,israel
pr8316_67,10,confessio augustana artikel 2
pr8316_67,19,latin
pr8317_67,16,nazareth
pr8317_67,16,galilæa
pr8317_67,18,judæas bjergland
pr8317_67,42,bethlehem
pr8317_67,46,babylon
pr8317_67,51,det nye testament
pr8319_67,1,pins
pr8321_67,30,den fysiske og ånd
pr8321_67,50,jerusalem
pr8321_67,50,jordanflod
pr8321_67,58,judæas land
pr8321_67,58,jerusalem
pr8321_67,58,jordanflod
pr8321_67,59,jordanflod
pr8322_67,24,johan
pr8323_67,2,kapernaum
pr8323_67,3,kapernaum
pr8323_67,4,kapernaum
pr8323_67,6,kapernaum
pr8323_67,6,genezereth
pr8323_67,18,kapernaum
pr8323_67,20,nazareth
pr8324_67,0,trinitatis
pr8325_67,6,himmer
pr8325_67,39,kristus jesus
pr8326_67,25,romer
pr8326_67,28,jeriko
pr8326_67,34,zakæus
